8 11 19 21
4 7 19 29
14 15 25 30
1 4 14 18
2 7 15 20
5 14 19 26
13 16 25 28
13 18 22 23
5 11 18 27
9 11 15 17
3 6 26 28
10 14 23 26
2 6 25 28
4 5 19 24
4 12 13 22
4 8 24 26
3 11 17 24
4 5 28 29
2 9 13 19
5 14 24 30
3 12 20 30
4 7 16 30
9 11 26 30
6 9 16 23
3 6 25 29
4 9 18 21
4 7 15 24
4 11 13 25
6 9 24 29
7 11 26 28
3 15 19 30
4 6 14 17
10 16 22 26
3 7 18 21
14 15 20 21
14 18 27 29
5 18 19 29
3 11 19 29
2 3 20 21
4 7 17 26
5 6 17 18
8 11 14 17
19 23 27 30
6 18 20 27
3 6 15 18
2 11 17 21
8 14 20 30
20 22 26 28
16 18 26 29
3 13 19 25
6 7 15 27
5 7 21 25
3 6 9 12
1 4 20 24
4 9 16 19
10 16 23 29
1 5 20 22
11 14 22 27
4 17 19 27
12 13 20 28
7 11 19 23
1 5 15 18
6 8 19 26
3 12 13 21
8 12 19 22
22 23 26 27
11 13 23 30
8 16 24 28
5 13 23 27
4 10 19 25
3 5 9 11
4 8 21 25
4 6 13 15
1 17 23 29
3 12 17 23
15 17 25 28
3 5 25 28
3 15 24 25
2 17 24 30
1 18 22 26
14 18 21 23
13 14 21 22
5 6 13 14
1 3 4 6
11 18 24 26
3 5 14 18
4 13 21 27
1 4 19 22
8 10 26 28
12 16 20 25
7 9 28 30
1 10 14 27
6 8 22 29
21 23 26 30
2 11 24 29
8 12 21 23
8 9 25 30
10 15 24 27
11 12 25 26
5 12 17 22
15 17 26 30
1 10 13 26
1 8 16 30
1 6 25 30
9 13 24 27
14 16 20 22
4 5 22 23
7 8 23 24
1 2 19 20
13 17 21 24
2 10 21 28
3 8 20 25
2 8 23 29
10 11 25 30
1 2 13 14
9 14 24 25
1 13 22 29
10 13 20 27
6 8 14 25
1 6 16 17
3 7 24 27
3 6 20 22
1 3 8 11
1 10 20 29
7 12 13 18
9 10 27 28
7 15 19 26
9 12 27 30
1 3 13 15
16 17 28 29
2 18 24 27
6 10 24 30
9 17 21 28
4 6 25 27
9 12 19 23
13 15 25 27
1 5 9 12
9 10 15 16
5 14 22 25
26 28 29 30
2 6 8 12
1 4 21 23
7 11 14 16
4 6 10 12
4 14 23 25
6 12 17 26
2 3 26 27
8 9 16 17
1 16 21 28
1 3 22 24
3 8 24 30
6 8 18 28
1 6 28 29
7 12 20 21
10 17 22 28
19 24 26 27
2 4 21 24
2 16 23 30
3 5 7 10
1 2 15 16
14 16 19 23
6 12 13 19
5 10 13 25
5 6 23 24
2 4 13 17
2 12 15 24
3 6 7 11
1 6 7 12
2 3 22 23
4 5 7 12
9 12 15 18
3 7 13 26
13 14 23 24
13 16 19 22
2 7 16 19
2 3 19 24
1 11 17 30
9 17 23 30
19 23 26 28
2 3 10 11
4 6 19 21
6 13 23 26
1 3 10 12
20 21 28 29
1 4 8 12
1 2 17 18
11 13 19 26
13 18 25 30
13 18 26 27
8 15 20 26
5 8 16 21
10 12 19 21
3 7 23 28
8 11 16 18
21 22 27 28
9 13 22 26
2 4 27 30
2 5 20 23
6 11 15 25
10 12 13 15
5 7 19 28
6 9 18 26
2 5 25 27
1 4 26 30
1 6 8 9
4 18 24 30
9 18 20 25
14 17 28 30
6 12 15 20
1 12 13 25
4 12 15 19
5 11 13 29
3 10 13 28
1 4 27 29
5 6 27 28
4 12 23 30
6 11 22 26
3 14 20 27
4 8 14 19
21 24 25 29
10 11 28 29
1 2 9 10
2 6 26 30
3 18 20 29
25 26 27 29
21 24 27 30
8 16 23 26
9 17 19 26
12 14 21 30
4 8 18 23
5 6 11 12
5 10 16 28
14 18 25 28
1 15 19 29
5 7 23 29
1 6 14 15
3 4 27 28
11 15 24 28
21 22 29 30
19 22 27 29
9 16 21 26
7 11 13 17
2 7 14 23
6 11 13 24
7 17 22 25
6 14 21 28
2 11 14 28
4 12 17 25
9 16 22 30
6 17 22 30
1 2 29 30
4 12 18 29
5 15 20 25
5 17 23 28
3 9 17 27
8 12 14 18
6 9 15 19
2 6 9 11
8 13 20 29
2 3 4 5
13 15 16 18
2 9 23 28
14 18 19 22
4 14 22 30
7 13 24 25
2 4 8 10
2 4 20 22
5 6 21 22
6 10 23 27
13 15 22 24
4 8 16 27
14 16 26 28
2 7 24 28
9 18 23 29
6 10 13 22
4 18 22 25
11 12 15 16
6 10 18 29
1 12 24 29
8 14 21 27
20 24 26 30
9 11 13 16
6 11 17 27
5 7 15 22
3 4 11 12
9 10 13 14
3 4 17 18
16 17 25 30
2 7 17 27
7 10 15 17
6 11 19 28
10 11 16 17
5 9 18 22
16 18 28 30
1 11 20 28
10 18 21 25
8 15 22 30
14 17 26 29
10 11 26 27
9 12 25 29
6 8 16 20
4 7 14 21
1 7 24 30
3 12 22 25
2 8 18 26
3 8 15 27
1 5 25 29
3 5 20 24
13 16 20 24
8 12 26 30
8 12 20 24
6 9 22 27
6 10 14 19
4 15 23 27
1 7 14 29
1 8 17 26
16 17 26 27
5 11 22 28
10 18 19 28
15 18 20 22
3 8 14 26
10 12 25 27
4 11 16 22
20 22 27 30
3 12 15 28
2 9 21 27
2 11 18 19
12 16 19 28
13 18 28 29
15 18 27 30
12 14 22 26
3 4 21 22
8 10 21 24
7 15 21 28
2 10 16 27
5 7 13 20
4 11 18 20
2 3 16 17
4 14 20 29
2 18 21 29
5 8 17 30
4 5 25 30
22 23 25 30
6 14 20 26
8 11 22 24
2 5 14 17
20 22 25 29
1 4 25 28
17 18 25 26
8 17 24 25
9 11 25 28
5 18 23 26
10 14 20 25
9 18 19 27
3 10 15 20
2 6 15 17
9 12 20 22
2 14 22 29
7 12 19 24
19 21 28 30
3 4 9 10
8 18 21 30
7 9 14 17
3 5 13 16
6 11 14 23
1 5 8 10
3 5 26 30
2 3 8 9
7 12 26 27
8 11 28 30
2 15 19 28
14 15 16 17
2 3 25 30
7 16 24 29
14 18 20 24
11 12 19 20
1 3 19 21
1 9 19 25
3 4 23 24
19 20 25 26
9 10 23 24
4 5 13 18
1 9 21 30
5 11 14 20
22 24 28 30
6 12 16 30
22 24 26 29
19 21 25 27
8 10 15 18
3 9 15 23
9 12 14 16
4 11 19 30
4 15 20 28
10 11 19 24
14 15 28 29
5 10 23 30
11 12 27 28
2 6 7 10
1 7 18 19
20 23 28 30
2 4 26 28
8 11 25 27
3 13 22 27
6 7 14 22
4 9 17 22
9 11 14 18
6 10 15 26
6 7 18 24
19 24 28 29
3 5 21 23
17 18 21 22
19 24 25 30
6 10 16 21
8 9 22 23
2 4 25 29
7 11 20 22
2 7 21 30
9 12 13 17
15 18 26 28
1 12 17 21
7 9 26 29
2 5 8 11
4 16 23 28
2 9 17 29
6 10 17 25
4 9 23 26
19 21 26 29
9 10 19 20
1 9 18 28
3 9 18 24
7 10 19 22
6 7 17 23
5 11 24 25
11 17 22 29
3 10 17 30
2 10 13 23
7 12 14 15
6 7 19 25
2 12 22 30
6 14 24 27
4 8 13 30
11 14 19 25
11 12 21 22
13 16 21 23
3 7 22 30
3 12 16 29
3 6 27 30
5 16 19 25
1 11 13 27
4 6 28 30
4 9 24 28
7 14 24 26
6 12 14 29
1 11 14 24
14 16 25 29
1 2 25 26
1 4 15 17
5 12 23 25
8 18 24 29
13 16 26 30
20 24 27 29
10 14 24 29
7 18 20 26
15 16 19 20
4 12 21 28
1 4 7 10
7 12 25 30
8 10 19 23
3 11 14 30
2 10 15 29
1 12 16 23
5 9 19 30
4 5 8 9
7 16 23 25
8 18 22 27
25 27 28 30
3 4 25 26
5 15 24 29
5 18 21 28
3 4 29 30
4 11 23 29
2 9 16 24
2 6 27 29
7 13 19 27
8 10 20 22
4 5 26 27
1 16 24 27
20 21 25 30
5 12 21 29
9 15 20 27
7 10 25 28
2 5 22 24
6 9 17 20
1 6 20 21
14 17 20 23
4 6 16 18
5 10 22 27
7 12 22 23
5 13 22 30
1 6 19 24
10 11 22 23
5 8 13 19
5 9 15 28
1 13 19 30
7 9 19 21
6 17 24 28
4 6 20 23
2 5 13 15
3 17 22 26
4 7 18 28
3 15 21 26
6 16 24 26
1 6 10 11
3 6 13 17
1 10 18 23
2 5 16 18
9 12 21 24
5 7 18 30
7 8 15 16
2 5 26 29
7 10 14 18
10 12 16 18
2 12 17 28
4 5 20 21
15 16 21 22
10 13 19 29
3 11 16 28
14 16 27 30
5 7 17 24
3 17 21 25
1 3 25 27
2 6 21 23
8 12 27 29
9 12 26 28
5 6 29 30
1 16 20 26
1 11 18 29
5 12 15 30
13 18 20 21
20 24 25 28
5 10 18 24
6 11 20 30
10 12 20 23
1 3 16 18
10 11 13 18
6 15 21 30
8 16 19 29
2 9 14 20
11 18 23 28
7 14 19 30
6 9 21 25
11 16 20 27
9 15 24 30
4 6 8 11
11 16 21 25
1 8 14 22
17 18 27 28
13 14 27 28
1 17 20 25
3 8 13 23
6 8 23 30
16 18 25 27
21 23 27 29
5 10 20 26
7 10 13 16
2 15 23 25
13 17 20 22
9 14 22 28
3 9 22 29
1 3 26 29
7 12 16 17
2 11 16 26
4 16 24 25
6 7 21 26
2 11 13 22
6 11 16 29
2 10 18 22
7 10 21 23
2 9 15 26
13 16 27 29
3 9 13 30
5 17 20 27
7 9 25 27
1 6 13 18
11 15 19 27
1 10 15 21
21 23 25 28
1 3 7 9
2 3 28 29
2 13 20 30
1 12 14 20
7 18 23 27
5 16 22 29
